cluster_alias,cluster,supertype,subclass,class,neurotransmitter,n_cells,mean_Kif13a,median_Kif13a,fraction_expressing
34308,4932 PPY-PGRNl Vip Glyc-Gaba_1,1098 PPY-PGRNl Vip Glyc-Gaba_1,286 PPY-PGRNl Vip Glyc-Gaba,27 MY GABA,GABA-Glyc,44,4.399094,5.343199,0.8181818181818182
34311,4934 PPY-PGRNl Vip Glyc-Gaba_1,1098 PPY-PGRNl Vip Glyc-Gaba_1,286 PPY-PGRNl Vip Glyc-Gaba,27 MY GABA,GABA-Glyc,46,5.009636,5.796527,0.8478260869565217
34312,4933 PPY-PGRNl Vip Glyc-Gaba_1,1098 PPY-PGRNl Vip Glyc-Gaba_1,286 PPY-PGRNl Vip Glyc-Gaba,27 MY GABA,GABA-Glyc,44,4.3047748,5.3390083,0.7727272727272727
34314,4929 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,98,5.024429,5.905733,0.8061224489795918
34316,4930 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,28,4.5994115,5.7266064,0.75
34318,4918 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,15,4.091574,4.848625,0.7333333333333333
34321,4919 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,51,4.421922,5.360765,0.803921568627451
34322,4920 MY Lhx1 Gly-Gaba_5,1093 MY Lhx1 Gly-Gaba_5,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,63,4.4903445,5.5133886,0.746031746031746
34328,4921 MY Lhx1 Gly-Gaba_6,1094 MY Lhx1 Gly-Gaba_6,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,50,2.7992554,0.0,0.46
34330,4922 MY Lhx1 Gly-Gaba_6,1094 MY Lhx1 Gly-Gaba_6,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,58,3.8557327,5.390111,0.6379310344827587
34332,4908 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,28,5.8890696,6.0857325,0.9642857142857143
34336,4909 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,36,4.9095144,5.8984027,0.8055555555555556
34337,4910 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,35,5.829222,6.168815,0.9142857142857143
34338,4911 MY Lhx1 Gly-Gaba_4,1092 MY Lhx1 Gly-Gaba_4,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,15,5.2589655,6.3215036,0.8
34340,4898 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,40,3.9478009,5.919486,0.625
34342,4899 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA,25,5.552857,6.424735,0.88
34348,4868 PGRN-PARN-MDRN Hoxb5 Glut_7,0979 PGRN-PARN-MDRN Hoxb5 Glut_7,243 PGRN-PARN-MDRN Hoxb5 Glut,24 MY Glut,Glut,20,4.8976502,5.617632,0.9
34349,5026 PARN-MDRNd-NTS Gbx2 Gly-Gaba_1,1120 PARN-MDRNd-NTS Gbx2 Gly-Gaba_1,300 PARN-MDRNd-NTS Gbx2 Gly-Gaba,27 MY GABA,GABA-Glyc,90,4.390536,5.5349073,0.7444444444444445
34357,4900 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,22,3.4867284,5.0942783,0.5909090909090909
34361,4869 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,17,4.374494,5.2500615,0.7647058823529411
34362,4931 MY Lhx1 Gly-Gaba_9,1097 MY Lhx1 Gly-Gaba_9,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,19,5.552668,5.9566264,0.9473684210526315
34363,4870 MY Lhx1 Gly-Gaba_1,1089 MY Lhx1 Gly-Gaba_1,285 MY Lhx1 Gly-Gaba,27 MY GABA,Chol,19,5.0760565,5.304721,1.0
34368,4955 MDRN Hoxb5 Ebf2 Gly-Gaba_1,1102 MDRN Hoxb5 Ebf2 Gly-Gaba_1,288 MDRN Hoxb5 Ebf2 Gly-Gaba,27 MY GABA,GABA-Glyc,67,4.527648,5.347958,0.7910447761194029
34372,4901 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,1,5.1057935,5.1057935,1.0
34376,4903 MY Lhx1 Gly-Gaba_3,1091 MY Lhx1 Gly-Gaba_3,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,15,3.6841893,4.9725966,0.6
34380,4924 MY Lhx1 Gly-Gaba_7,1095 MY Lhx1 Gly-Gaba_7,285 MY Lhx1 Gly-Gaba,27 MY GABA,GABA-Glyc,22,4.98515,5.79737,0.8636363636363636
